"Time","Suricata-56027"
2025-05-28 14:18:45,0.260
2025-05-28 14:19:00,0.261
2025-05-28 14:19:15,0.262
2025-05-28 14:19:30,0.262
2025-05-28 14:19:45,0.263
2025-05-28 14:20:00,0.263
2025-05-28 14:20:15,0.264
2025-05-28 14:20:30,0.265
2025-05-28 14:20:45,0.265
2025-05-28 14:21:00,0.266
2025-05-28 14:21:15,0.266
2025-05-28 14:21:30,0.267
2025-05-28 14:21:45,0.267
2025-05-28 14:22:00,0.268
2025-05-28 14:22:15,0.269
2025-05-28 14:22:30,0.269
2025-05-28 14:22:45,0.270
2025-05-28 14:23:00,0.270
2025-05-28 14:23:15,0.271
2025-05-28 14:23:30,0.272
2025-05-28 14:23:45,0.272
2025-05-28 14:24:00,0.273
2025-05-28 14:24:15,0.273
2025-05-28 14:24:30,0.274
2025-05-28 14:24:45,0.274
2025-05-28 14:25:00,0.275
2025-05-28 14:25:15,0.276
2025-05-28 14:25:30,0.276
2025-05-28 14:25:45,0.277
2025-05-28 14:26:00,0.277
2025-05-28 14:26:15,0.278
2025-05-28 14:26:30,0.278
2025-05-28 14:26:45,0.279
2025-05-28 14:27:00,0.280
2025-05-28 14:27:15,0.280
2025-05-28 14:27:30,0.281
2025-05-28 14:27:45,0.281
2025-05-28 14:28:00,0.282
2025-05-28 14:28:15,0.283
2025-05-28 14:28:30,0.283
2025-05-28 14:28:45,0.284
2025-05-28 14:29:00,0.284
2025-05-28 14:29:15,0.285
2025-05-28 14:29:30,0.286
2025-05-28 14:29:45,0.286
2025-05-28 14:30:00,0.287
2025-05-28 14:30:15,0.287
2025-05-28 14:30:30,0.288
2025-05-28 14:30:45,0.288
2025-05-28 14:31:00,0.289
2025-05-28 14:31:15,0.289
2025-05-28 14:31:30,0.290
2025-05-28 14:31:45,0.291
2025-05-28 14:32:00,0.291
2025-05-28 14:32:15,0.292
2025-05-28 14:32:30,0.293
2025-05-28 14:32:45,0.293
2025-05-28 14:33:00,0.294
2025-05-28 14:33:15,0.294
2025-05-28 14:33:30,0.295
2025-05-28 14:33:45,0.296
2025-05-28 14:34:00,0.296
2025-05-28 14:34:15,0.297
2025-05-28 14:34:30,0.297
2025-05-28 14:34:45,0.298
2025-05-28 14:35:00,0.298
2025-05-28 14:35:15,0.299
2025-05-28 14:35:30,0.300
2025-05-28 14:35:45,0.300
2025-05-28 14:36:00,0.301
2025-05-28 14:36:15,0.301
2025-05-28 14:36:30,0.302
2025-05-28 14:36:45,0.303
2025-05-28 14:37:00,0.303
2025-05-28 14:37:15,0.304
2025-05-28 14:37:30,0.304
2025-05-28 14:37:45,0.305
2025-05-28 14:38:00,0.306
2025-05-28 14:38:15,0.306
2025-05-28 14:38:30,0.307
2025-05-28 14:38:45,0.307
2025-05-28 14:39:00,0.308
2025-05-28 14:39:15,0.308
2025-05-28 14:39:30,0.309
2025-05-28 14:39:45,0.310
2025-05-28 14:40:00,0.310
2025-05-28 14:40:15,0.311
2025-05-28 14:40:30,0.312
2025-05-28 14:40:45,0.312
2025-05-28 14:41:00,0.312
2025-05-28 14:41:15,0.313
2025-05-28 14:41:30,0.314
2025-05-28 14:41:45,0.314
2025-05-28 14:42:00,0.315
2025-05-28 14:42:15,0.315
2025-05-28 14:42:30,0.316
2025-05-28 14:42:45,0.316
2025-05-28 14:43:00,0.317
2025-05-28 14:43:15,0.318
2025-05-28 14:43:30,0.318
2025-05-28 14:43:45,0.319
2025-05-28 14:44:00,0.319
2025-05-28 14:44:15,0.320
2025-05-28 14:44:30,0.320
2025-05-28 14:44:45,0.321
2025-05-28 14:45:00,0.322
2025-05-28 14:45:15,0.322
2025-05-28 14:45:30,0.323
2025-05-28 14:45:45,0.323
2025-05-28 14:46:00,0.324
2025-05-28 14:46:15,0.325
2025-05-28 14:46:30,0.325
2025-05-28 14:46:45,0.326
2025-05-28 14:47:00,0.326
2025-05-28 14:47:15,0.327
2025-05-28 14:47:30,0.328
2025-05-28 14:47:45,0.328
2025-05-28 14:48:00,0.329
2025-05-28 14:48:15,0.329
2025-05-28 14:48:30,0.330
2025-05-28 14:48:45,0.330
2025-05-28 14:49:00,0.331
2025-05-28 14:49:15,0.331
2025-05-28 14:49:30,0.332
2025-05-28 14:49:45,0.333
2025-05-28 14:50:00,0.333
2025-05-28 14:50:15,0.334
2025-05-28 14:50:30,0.335
2025-05-28 14:50:45,0.335
2025-05-28 14:51:00,0.336
2025-05-28 14:51:15,0.337
2025-05-28 14:51:30,0.337
2025-05-28 14:51:45,0.338
2025-05-28 14:52:00,0.338
2025-05-28 14:52:15,0.339
2025-05-28 14:52:30,0.339
2025-05-28 14:52:45,0.340
2025-05-28 14:53:00,0.340
2025-05-28 14:53:15,0.341
2025-05-28 14:53:30,0.342
2025-05-28 14:53:45,0.342
2025-05-28 14:54:00,0.343
2025-05-28 14:54:15,0.343
2025-05-28 14:54:30,0.344
2025-05-28 14:54:45,0.345
2025-05-28 14:55:00,0.345
2025-05-28 14:55:15,0.346
2025-05-28 14:55:30,0.346
2025-05-28 14:55:45,0.347
2025-05-28 14:56:00,0.347
2025-05-28 14:56:15,0.348
2025-05-28 14:56:30,0.349
2025-05-28 14:56:45,0.349
2025-05-28 14:57:00,0.350
2025-05-28 14:57:15,0.350
2025-05-28 14:57:30,0.351
2025-05-28 14:57:45,0.351
2025-05-28 14:58:00,0.352
2025-05-28 14:58:15,0.353
2025-05-28 14:58:30,0.353
2025-05-28 14:58:45,0.354
2025-05-28 14:59:00,0.354
2025-05-28 14:59:15,0.355
2025-05-28 14:59:30,0.355
2025-05-28 14:59:45,0.356
2025-05-28 15:00:00,0.356
2025-05-28 15:00:15,0.357
2025-05-28 15:00:30,0.357
2025-05-28 15:00:45,0.358
2025-05-28 15:01:00,0.358
2025-05-28 15:01:15,0.359
2025-05-28 15:01:30,0.359
2025-05-28 15:01:45,0.360
2025-05-28 15:02:00,0.360
2025-05-28 15:02:15,0.361
2025-05-28 15:02:30,0.361
2025-05-28 15:02:45,0.362
2025-05-28 15:03:00,0.362
2025-05-28 15:03:15,0.363
2025-05-28 15:03:30,0.363
2025-05-28 15:03:45,0.364
2025-05-28 15:04:00,0.364
2025-05-28 15:04:15,0.365
2025-05-28 15:04:30,0.365
2025-05-28 15:04:45,0.366
2025-05-28 15:05:00,0.366
2025-05-28 15:05:15,0.367
2025-05-28 15:05:30,0.367
2025-05-28 15:05:45,0.368
2025-05-28 15:06:00,0.368
2025-05-28 15:06:15,0.369
2025-05-28 15:06:30,0.369
2025-05-28 15:06:45,0.370
2025-05-28 15:07:00,0.370
2025-05-28 15:07:15,0.371
2025-05-28 15:07:30,0.371
2025-05-28 15:07:45,0.371
2025-05-28 15:08:00,0.372
2025-05-28 15:08:15,0.372
2025-05-28 15:08:30,0.373
2025-05-28 15:08:45,0.373
2025-05-28 15:09:00,0.374
2025-05-28 15:09:15,0.374
2025-05-28 15:09:30,0.375
2025-05-28 15:09:45,0.375
2025-05-28 15:10:00,0.376
2025-05-28 15:10:15,0.376
2025-05-28 15:10:30,0.377
2025-05-28 15:10:45,0.377
2025-05-28 15:11:00,0.377
2025-05-28 15:11:15,0.378
2025-05-28 15:11:30,0.378
2025-05-28 15:11:45,0.378
2025-05-28 15:12:00,0.379
2025-05-28 15:12:15,0.379
2025-05-28 15:12:30,0.379
2025-05-28 15:12:45,0.380
2025-05-28 15:13:00,0.380
2025-05-28 15:13:15,0.381
2025-05-28 15:13:30,0.381
2025-05-28 15:13:45,0.381
2025-05-28 15:14:00,0.382
2025-05-28 15:14:15,0.382
2025-05-28 15:14:30,0.382
2025-05-28 15:14:45,0.383
2025-05-28 15:15:00,0.383
2025-05-28 15:15:15,0.383
2025-05-28 15:15:30,0.384
2025-05-28 15:15:45,0.384
2025-05-28 15:16:00,0.385
2025-05-28 15:16:15,0.385
2025-05-28 15:16:30,0.386
2025-05-28 15:16:45,0.386
2025-05-28 15:17:00,0.386
2025-05-28 15:17:15,0.387
2025-05-28 15:17:30,0.387
2025-05-28 15:17:45,0.388
2025-05-28 15:18:00,0.388
2025-05-28 15:18:15,0.389
2025-05-28 15:18:30,0.389
2025-05-28 15:18:45,0.389
2025-05-28 15:19:00,0.390
2025-05-28 15:19:15,0.390
2025-05-28 15:19:30,0.391
2025-05-28 15:19:45,0.391
2025-05-28 15:20:00,0.391
2025-05-28 15:20:15,0.392
2025-05-28 15:20:30,0.392
2025-05-28 15:20:45,0.393
2025-05-28 15:21:00,0.393
2025-05-28 15:21:15,0.394
2025-05-28 15:21:30,0.394
2025-05-28 15:21:45,0.394
2025-05-28 15:22:00,0.395
2025-05-28 15:22:15,0.395
2025-05-28 15:22:30,0.395
2025-05-28 15:22:45,0.396
2025-05-28 15:23:00,0.397
2025-05-28 15:23:15,0.397
2025-05-28 15:23:30,0.397
2025-05-28 15:23:45,0.398
2025-05-28 15:24:00,0.398
2025-05-28 15:24:15,0.399
2025-05-28 15:24:30,0.399
2025-05-28 15:24:45,0.400
2025-05-28 15:25:00,0.400
2025-05-28 15:25:15,0.401
2025-05-28 15:25:30,0.401
2025-05-28 15:25:45,0.402
2025-05-28 15:26:00,0.402
2025-05-28 15:26:15,0.403
2025-05-28 15:26:30,0.403
2025-05-28 15:26:45,0.404
2025-05-28 15:27:00,0.404
2025-05-28 15:27:15,0.405
2025-05-28 15:27:30,0.405
2025-05-28 15:27:45,0.406
2025-05-28 15:28:00,0.406
2025-05-28 15:28:15,0.407
2025-05-28 15:28:30,0.407
2025-05-28 15:28:45,0.408
2025-05-28 15:29:00,0.408
2025-05-28 15:29:15,0.408
2025-05-28 15:29:30,0.409
2025-05-28 15:29:45,0.409
2025-05-28 15:30:00,0.410
2025-05-28 15:30:15,0.410
2025-05-28 15:30:30,0.411
2025-05-28 15:30:45,0.411
2025-05-28 15:31:00,0.412
2025-05-28 15:31:15,0.412
2025-05-28 15:31:30,0.413
2025-05-28 15:31:45,0.413
2025-05-28 15:32:00,0.414
2025-05-28 15:32:15,0.414
2025-05-28 15:32:30,0.415
2025-05-28 15:32:45,0.415
2025-05-28 15:33:00,0.416
2025-05-28 15:33:15,0.416
2025-05-28 15:33:30,0.417
2025-05-28 15:33:45,0.417
2025-05-28 15:34:00,0.417
2025-05-28 15:34:15,0.418
2025-05-28 15:34:30,0.419
2025-05-28 15:34:45,0.419
2025-05-28 15:35:00,0.419
2025-05-28 15:35:15,0.420
2025-05-28 15:35:30,0.420
2025-05-28 15:35:45,0.421
2025-05-28 15:36:00,0.422
2025-05-28 15:36:15,0.422
2025-05-28 15:36:30,0.422
2025-05-28 15:36:45,0.423
2025-05-28 15:37:00,0.423
2025-05-28 15:37:15,0.424
2025-05-28 15:37:30,0.424
2025-05-28 15:37:45,0.425
2025-05-28 15:38:00,0.425
2025-05-28 15:38:15,0.425
2025-05-28 15:38:30,0.425
2025-05-28 15:38:45,0.426
2025-05-28 15:39:00,0.426
2025-05-28 15:39:15,0.426
2025-05-28 15:39:30,0.427
2025-05-28 15:39:45,0.427
2025-05-28 15:40:00,0.428
2025-05-28 15:40:15,0.428
2025-05-28 15:40:30,0.428
2025-05-28 15:40:45,0.429
2025-05-28 15:41:00,0.429
2025-05-28 15:41:15,0.429
2025-05-28 15:41:30,0.430
2025-05-28 15:41:45,0.430
2025-05-28 15:42:00,0.430
2025-05-28 15:42:15,0.431
2025-05-28 15:42:30,0.431
2025-05-28 15:42:45,0.432
2025-05-28 15:43:00,0.432
2025-05-28 15:43:15,0.433
2025-05-28 15:43:30,0.433
2025-05-28 15:43:45,0.433
2025-05-28 15:44:00,0.434
2025-05-28 15:44:15,0.434
2025-05-28 15:44:30,0.435
2025-05-28 15:44:45,0.435
2025-05-28 15:45:00,0.435
2025-05-28 15:45:15,0.436
2025-05-28 15:45:30,0.436
2025-05-28 15:45:45,0.437
2025-05-28 15:46:00,0.437
2025-05-28 15:46:15,0.438
2025-05-28 15:46:30,0.438
2025-05-28 15:46:45,0.438
2025-05-28 15:47:00,0.439
2025-05-28 15:47:15,0.439
2025-05-28 15:47:30,0.440
2025-05-28 15:47:45,0.440
2025-05-28 15:48:00,0.441
2025-05-28 15:48:15,0.441
2025-05-28 15:48:30,0.441
2025-05-28 15:48:45,0.442
2025-05-28 15:49:00,0.442
2025-05-28 15:49:15,0.443
2025-05-28 15:49:30,0.443
2025-05-28 15:49:45,0.443
2025-05-28 15:50:00,0.444
2025-05-28 15:50:15,0.444
2025-05-28 15:50:30,0.444
2025-05-28 15:50:45,0.445
2025-05-28 15:51:00,0.445
2025-05-28 15:51:15,0.446
2025-05-28 15:51:30,0.446
2025-05-28 15:51:45,0.446
2025-05-28 15:52:00,0.447
2025-05-28 15:52:15,0.447
2025-05-28 15:52:30,0.447
2025-05-28 15:52:45,0.448
2025-05-28 15:53:00,0.448
2025-05-28 15:53:15,0.448
2025-05-28 15:53:30,0.448
2025-05-28 15:53:45,0.448
2025-05-28 15:54:00,0.448
2025-05-28 15:54:15,0.448
2025-05-28 15:54:30,0.448
2025-05-28 15:54:45,0.448
2025-05-28 15:55:00,0.448
2025-05-28 15:55:15,0.448
2025-05-28 15:55:30,0.448
2025-05-28 15:55:45,0.448
2025-05-28 15:56:00,0.448
2025-05-28 15:56:15,0.448
2025-05-28 15:56:30,0.448
2025-05-28 15:56:45,0.448
2025-05-28 15:57:00,0.448
2025-05-28 15:57:15,0.448
2025-05-28 15:57:30,0.448
2025-05-28 15:57:45,0.448
2025-05-28 15:58:00,0.448
2025-05-28 15:58:15,0.448
2025-05-28 15:58:30,0.448
2025-05-28 15:58:45,0.448
2025-05-28 15:59:00,0.448
2025-05-28 15:59:15,0.448
2025-05-28 15:59:30,0.448
2025-05-28 15:59:45,0.448
2025-05-28 16:00:00,0.448
2025-05-28 16:00:15,0.448
2025-05-28 16:00:30,0.448
2025-05-28 16:00:45,0.448
2025-05-28 16:01:00,0.448
2025-05-28 16:01:15,0.448
2025-05-28 16:01:30,0.448
2025-05-28 16:01:45,0.448
2025-05-28 16:02:00,0.448
2025-05-28 16:02:15,0.448
2025-05-28 16:02:30,0.448
2025-05-28 16:02:45,0.448
2025-05-28 16:03:00,0.448
2025-05-28 16:03:15,0.448
2025-05-28 16:03:30,0.448
2025-05-28 16:03:45,0.448
2025-05-28 16:04:00,0.448
2025-05-28 16:04:15,0.448
2025-05-28 16:04:30,0.448
2025-05-28 16:04:45,0.448
2025-05-28 16:05:00,0.448
2025-05-28 16:05:15,0.447
2025-05-28 16:05:30,0.447
2025-05-28 16:05:45,0.447
2025-05-28 16:06:00,0.447
2025-05-28 16:06:15,0.447
2025-05-28 16:06:30,0.447
2025-05-28 16:06:45,0.447
2025-05-28 16:07:00,0.447
2025-05-28 16:07:15,0.447
2025-05-28 16:07:30,0.447
2025-05-28 16:07:45,0.447
2025-05-28 16:08:00,0.447
2025-05-28 16:08:15,0.447
2025-05-28 16:08:30,0.447
2025-05-28 16:08:45,0.447
2025-05-28 16:09:00,0.447
2025-05-28 16:09:15,0.446
2025-05-28 16:09:30,0.446
2025-05-28 16:09:45,0.446
2025-05-28 16:10:00,0.446
2025-05-28 16:10:15,0.446
2025-05-28 16:10:30,0.446
2025-05-28 16:10:45,0.446
2025-05-28 16:11:00,0.446
2025-05-28 16:11:15,0.445
2025-05-28 16:11:30,0.444
2025-05-28 16:11:45,0.443
2025-05-28 16:12:00,0.441
2025-05-28 16:12:15,0.441
2025-05-28 16:12:30,0.440
2025-05-28 16:12:45,0.439
2025-05-28 16:13:00,0.438
2025-05-28 16:13:15,0.436
2025-05-28 16:13:30,0.434
2025-05-28 16:13:45,0.433
2025-05-28 16:14:00,0.433
2025-05-28 16:14:15,0.432
2025-05-28 16:14:30,0.432
2025-05-28 16:14:45,0.431
2025-05-28 16:15:00,0.431
2025-05-28 16:15:15,0.431
2025-05-28 16:15:30,0.430
2025-05-28 16:15:45,0.429
2025-05-28 16:16:00,0.428
2025-05-28 16:16:15,0.428
2025-05-28 16:16:30,0.428
2025-05-28 16:16:45,0.427
2025-05-28 16:17:00,0.426
2025-05-28 16:17:15,0.426
2025-05-28 16:17:30,0.425
2025-05-28 16:17:45,0.423
2025-05-28 16:18:00,0.421
2025-05-28 16:18:15,0.420
2025-05-28 16:18:30,0.419
2025-05-28 16:18:45,0.418
2025-05-28 16:19:00,0.418
2025-05-28 16:19:15,0.417
2025-05-28 16:19:30,0.416
2025-05-28 16:19:45,0.416
2025-05-28 16:20:00,0.415
2025-05-28 16:20:15,0.414
2025-05-28 16:20:30,0.414
2025-05-28 16:20:45,0.413
2025-05-28 16:21:00,0.411
2025-05-28 16:21:15,0.410
2025-05-28 16:21:30,0.408
2025-05-28 16:21:45,0.406
2025-05-28 16:22:00,0.405
2025-05-28 16:22:15,0.405
2025-05-28 16:22:30,0.404
2025-05-28 16:22:45,0.403
2025-05-28 16:23:00,0.402
2025-05-28 16:23:15,0.401
2025-05-28 16:23:30,0.401
2025-05-28 16:23:45,0.400
2025-05-28 16:24:00,0.400
2025-05-28 16:24:15,0.399
2025-05-28 16:24:30,0.398
2025-05-28 16:24:45,0.397
2025-05-28 16:25:00,0.397
2025-05-28 16:25:15,0.396
2025-05-28 16:25:30,0.394
2025-05-28 16:25:45,0.393
2025-05-28 16:26:00,0.392
2025-05-28 16:26:15,0.392
2025-05-28 16:26:30,0.391
2025-05-28 16:26:45,0.390
2025-05-28 16:27:00,0.389
2025-05-28 16:27:15,0.388
2025-05-28 16:27:30,0.388
2025-05-28 16:27:45,0.387
2025-05-28 16:28:00,0.387
2025-05-28 16:28:15,0.386
2025-05-28 16:28:30,0.386
2025-05-28 16:28:45,0.385
2025-05-28 16:29:00,0.384
2025-05-28 16:29:15,0.384
2025-05-28 16:29:30,0.382
2025-05-28 16:29:45,0.381
2025-05-28 16:30:00,0.380
2025-05-28 16:30:15,0.378
2025-05-28 16:30:30,0.377
2025-05-28 16:30:45,0.376
2025-05-28 16:31:00,0.375
2025-05-28 16:31:15,0.374
2025-05-28 16:31:30,0.374
2025-05-28 16:31:45,0.374
2025-05-28 16:32:00,0.373
2025-05-28 16:32:15,0.372
2025-05-28 16:32:30,0.370
2025-05-28 16:32:45,0.369
2025-05-28 16:33:00,0.368
2025-05-28 16:33:15,0.367
2025-05-28 16:33:30,0.366
2025-05-28 16:33:45,0.364
2025-05-28 16:34:00,0.363
2025-05-28 16:34:15,0.362
2025-05-28 16:34:30,0.361
2025-05-28 16:34:45,0.359
2025-05-28 16:35:00,0.358
2025-05-28 16:35:15,0.357
2025-05-28 16:35:30,0.355
2025-05-28 16:35:45,0.354
2025-05-28 16:36:00,0.353
2025-05-28 16:36:15,0.352
2025-05-28 16:36:30,0.351
2025-05-28 16:36:45,0.350
2025-05-28 16:37:00,0.349
2025-05-28 16:37:15,0.349
2025-05-28 16:37:30,0.348
2025-05-28 16:37:45,0.347
2025-05-28 16:38:00,0.346
2025-05-28 16:38:15,0.346
2025-05-28 16:38:30,0.345
2025-05-28 16:38:45,0.344
2025-05-28 16:39:00,0.344
2025-05-28 16:39:15,0.343
2025-05-28 16:39:30,0.342
2025-05-28 16:39:45,0.341
2025-05-28 16:40:00,0.340
2025-05-28 16:40:15,0.340
2025-05-28 16:40:30,0.339
2025-05-28 16:40:45,0.338
2025-05-28 16:41:00,0.337
2025-05-28 16:41:15,0.337
2025-05-28 16:41:30,0.336
2025-05-28 16:41:45,0.335
2025-05-28 16:42:00,0.334
2025-05-28 16:42:15,0.334
2025-05-28 16:42:30,0.333
2025-05-28 16:42:45,0.332
2025-05-28 16:43:00,0.331
2025-05-28 16:43:15,0.331
2025-05-28 16:43:30,0.330
2025-05-28 16:43:45,0.329
2025-05-28 16:44:00,0.328
2025-05-28 16:44:15,0.327
2025-05-28 16:44:30,0.326
2025-05-28 16:44:45,0.326
2025-05-28 16:45:00,0.325
2025-05-28 16:45:15,0.324
2025-05-28 16:45:30,0.323
2025-05-28 16:45:45,0.322
2025-05-28 16:46:00,0.321
2025-05-28 16:46:15,0.321
2025-05-28 16:46:30,0.320
2025-05-28 16:46:45,0.319
2025-05-28 16:47:00,0.318
2025-05-28 16:47:15,0.318
2025-05-28 16:47:30,0.317
2025-05-28 16:47:45,0.316
2025-05-28 16:48:00,0.316
2025-05-28 16:48:15,0.315
2025-05-28 16:48:30,0.314
2025-05-28 16:48:45,0.314
2025-05-28 16:49:00,0.313
2025-05-28 16:49:15,0.313
2025-05-28 16:49:30,0.312
2025-05-28 16:49:45,0.311
2025-05-28 16:50:00,0.311
2025-05-28 16:50:15,0.310
2025-05-28 16:50:30,0.309
2025-05-28 16:50:45,0.309
2025-05-28 16:51:00,0.308
2025-05-28 16:51:15,0.307
2025-05-28 16:51:30,0.306
2025-05-28 16:51:45,0.306
2025-05-28 16:52:00,0.305
2025-05-28 16:52:15,0.304
2025-05-28 16:52:30,0.304
2025-05-28 16:52:45,0.303
2025-05-28 16:53:00,0.302
2025-05-28 16:53:15,0.302
2025-05-28 16:53:30,0.301
2025-05-28 16:53:45,0.301
2025-05-28 16:54:00,0.300
2025-05-28 16:54:15,0.299
2025-05-28 16:54:30,0.298
2025-05-28 16:54:45,0.297
2025-05-28 16:55:00,0.296
2025-05-28 16:55:15,0.294
2025-05-28 16:55:30,0.293
2025-05-28 16:55:45,0.292
2025-05-28 16:56:00,0.292
2025-05-28 16:56:15,0.291
2025-05-28 16:56:30,0.291
2025-05-28 16:56:45,0.290
2025-05-28 16:57:00,0.289
2025-05-28 16:57:15,0.288
2025-05-28 16:57:30,0.288
2025-05-28 16:57:45,0.287
2025-05-28 16:58:00,0.286
2025-05-28 16:58:15,0.285
2025-05-28 16:58:30,0.283
2025-05-28 16:58:45,0.282
